0.34375	30	41.86465	18.087	116.911	15	0	0	0	0	21.16834	4.18647	5.63902
0.354166667	30	42.42395	19.31	117.556	15.207	0	0	0	0	21.6136	4.2424	5.71703
0.364583333	30	43.94649	20.389	119.384	15.53	0	0	0	0	22.1354	4.39465	5.83846
0.375	30	48.77431	25.748	121.592	16.371	0	0	0	0	24.68178	4.87743	6.15455
0.385416667	30	59.88648	27.434	129.566	17.444	0	0	0	0	29.65625	5.98865	6.55805
0.395833333	30	71.46084	38.139	139.287	19.714	0	0	0	0	34.24807	7.14608	7.41128
0.40625	30	80.00567	50.426	153.938	22.707	0	0	0	0	37.93544	8.00057	8.5365
0.416666667	30	94.90087	54.355	171.093	25.05	0	0	0	0	43.39692	9.49009	9.41722
0.427083333	30	105.7761	64.853	185.275	27.792	0	0	0	0	46.61468	10.57761	10.44812
0.4375	30	115.2104	75.754	200.681	30.715	0	0	0	0	49.24802	11.52104	11.54699
0.447916667	30	120.011	88.949	214.334	33.698	0	0	0	0	49.99941	12.0011	12.66846
0.458333333	30	118.9701	96.678	230.083	36.307	0	0	0	0	49.24802	11.89701	13.64917
0.46875	30	112.1109	102.536	243.93	38.496	0	0	0	0	45.74154	11.21109	14.47226
0.479166667	30	102.4553	106.178	255.77	40.216	0	0	0	0	40.85751	10.24553	15.11895
0.489583333	30	94.81153	95.513	269.734	40.583	0	0	0	0	39.03469	9.48115	15.25677
0.5	30	88.37961	91.175	273.186	40.485	0	0	0	0	36.8501	8.83796	15.21977
0.510416667	30	81.2874	90.707	271.839	40.283	0	0	0	0	34.24807	8.12874	15.14395
0.520833333	30	75.7721	86.229	271.755	39.776	0	0	0	0	32.16088	7.57721	14.95338
0.53125	30	70.37332	85.708	271.04	39.639	0	0	0	0	30.77985	7.03733	14.90177
0.541666667	30	68.27595	74.128	271.535	38.407	0	0	0	0	29.79539	6.8276	14.43872
0.552083333	30	67.03307	87.453	263.672	39.014	0	0	0	0	29.23881	6.70331	14.66688
0.5625	30	66.76507	85.832	266.445	39.142	0	0	0	0	28.52221	6.67651	14.715
0.572916667	30	67.07967	80.16	267.819	38.664	0	0	0	0	27.95867	6.70797	14.53545
0.583333333	30	68.08952	76.218	265.864	38.009	0	0	0	0	28.12564	6.80895	14.28914
0.59375	30	68.72261	65.424	263.151	36.508	0	0	0	0	27.55166	6.87226	13.72492
0.604166667	30	68.31479	57.193	253.853	34.561	0	0	0	0	27.4647	6.83148	12.99274
0.614583333	30	65.16874	76.515	243.929	35.605	0	0	0	0	26.45589	6.51687	13.3853
0.625	30	61.64516	70.05	248.609	35.407	0	0	0	0	26.1776	6.16452	13.31075
0.635416667	30	59.76219	64.178	247.734	34.657	0	0	0	0	26.28891	5.97622	13.02891
0.645833333	30	58.94655	66.787	243.61	34.489	0	0	0	0	26.78984	5.89466	12.96564
0.65625	30	59.38933	53.093	242.491	32.843	0	0	0	0	27.29076	5.93893	12.34688
0.666666667	30	60.21274	48.589	232.067	31.184	0	0	0	0	27.12379	6.02127	11.72331
0.677083333	30	62.42662	51.669	222.927	30.511	0	0	0	0	27.42295	6.24266	11.47019
0.6875	30	65.86786	50.501	218.476	29.886	0	0	0	0	28.33436	6.58679	11.23545
0.697916667	30	65.61928	51.124	215.949	29.675	0	0	0	0	28.2787	6.56193	11.15594
0.708333333	30	64.00353	49	214.119	29.235	0	0	0	0	27.7082	6.40035	10.99075
0.71875	30	59.54469	46.94	211.29	28.692	0	0	0	0	26.68548	5.95447	10.78654
0.729166667	30	58.34064	45.213	206.648	27.985	0	0	0	0	26.57068	5.83406	10.52053
0.739583333	30	57.33857	45.476	203.928	27.712	0	0	0	0	26.62286	5.73386	10.41789
0.75	30	58.6902	45.367	202.095	27.496	0	0	0	0	27.4647	5.86902	10.33677
0.760416667	30	60.46908	45.055	200.656	27.301	0	0	0	0	28.33436	6.04691	10.26361
0.770833333	30	63.25004	44.733	199.403	27.126	0	0	0	0	29.26664	6.325	10.19782
0.78125	30	62.37225	56.415	199.337	28.417	0	0	0	0	30.63027	6.23723	10.68305
0.791666667	30	62.21689	56.515	205.917	29.159	0	0	0	0	30.58853	6.22169	10.96207
0.802083333	30	62.01492	56.336	210.193	29.614	0	0	0	0	28.16043	6.20149	11.1332
0.8125	30	66.41162	58.428	213.092	30.169	0	0	0	0	29.79539	6.64116	11.34169
0.822916667	30	67.18843	49.053	215.986	29.449	0	0	0	0	29.82322	6.71884	11.07098
0.833333333	30	68.47015	53.236	212.866	29.567	0	0	0	0	30.30328	6.84702	11.11538
0.84375	30	71.88808	63.453	213.65	30.789	0	0	0	0	32.13305	7.18881	11.57489
0.854166667	30	75.64392	60.41	220.002	31.157	0	0	0	0	33.77149	7.56439	11.71312
0.864583333	30	77.44222	61.911	222.34	31.583	0	0	0	0	34.30373	7.74422	11.87346
0.875	30	80.08335	59.52	224.886	31.601	0	0	0	0	35.63953	8.00834	11.87996
0.885416667	30	82.60408	51.651	225.05	30.745	0	0	0	0	36.06393	8.26041	11.55812
0.895833333	30	83.83531	72.083	220.693	32.531	0	0	0	0	35.93174	8.38353	12.22959
0.90625	30	84.21983	68.088	229.788	33.097	0	0	0	0	35.45168	8.42198	12.44259
0.916666667	30	83.377	65.824	233.33	33.239	0	0	0	0	35.69519	8.3377	12.49598
0.927083333	30	81.99584	63.988	234.546	33.17	0	0	0	0	35.62561	8.19958	12.47008
0.9375	30	80.14161	49.154	234.201	31.484	0	0	0	0	35.37863	8.01416	11.83605
0.947916667	30	77.75294	72.372	225.584	33.106	0	0	0	0	34.9438	7.7753	12.44594
0.958333333	30	75.6245	66.462	233.572	33.337	0	0	0	0	34.14371	7.56245	12.53274
0.96875	30	71.87255	69.61	234.906	33.835	0	0	0	0	32.70355	7.18726	12.71996
0.979166667	30	69.45669	64.946	237.889	33.648	0	0	0	0	31.46515	6.94567	12.64974
0.989583333	30	67.49915	57.161	237.287	32.716	0	0	0	0	30.68245	6.74992	12.2994
1	30	63.63455	51.268	232.285	31.506	0	0	0	0	30.24762	6.36346	11.84432
1.010416667	30	61.67313	50.515	225.629	30.683	0	0	0	0	30.21283	6.16731	11.53485
1.020833333	30	61.71973	50.619	220.807	30.158	0	0	0	0	31.04771	6.17197	11.33774
1.03125	30	62.16018	62.569	217.942	31.168	0	0	0	0	31.67387	6.21602	11.71726
1.041666667	30	64.57526	59.617	222.662	31.364	0	0	0	0	33.15925	6.45753	11.79109
1.052083333	30	67.84871	63.857	223.751	31.956	0	0	0	0	35.11773	6.78487	12.01368
1.0625	30	72.14054	64.284	226.902	32.354	0	0	0	0	37.86587	7.21405	12.16316
1.072916667	30	72.47069	41.49	228.286	29.975	0	0	0	0	37.86587	7.24707	11.26883
1.083333333	30	69.7643	39.669	215.549	28.358	0	0	0	0	36.8501	6.97643	10.66075
1.09375	30	67.49915	37.972	206.021	27.11	0	0	0	0	36.47441	6.74992	10.19184
1.104166667	30	62.83833	35.127	197.957	25.898	0	0	0	0	34.38721	6.28383	9.73617
1.114583333	30	62.24019	32.712	190.074	24.754	0	0	0	0	34.67942	6.22402	9.30602
1.125	30	53.74197	27.94	184.111	23.561	0	0	0	0	32.06695	5.3742	8.85759
1.135416667	30	54.44886	26.386	173.884	22.252	0	0	0	0	29.89975	5.44489	8.36549
1.145833333	30	50.06769	22.936	164.551	20.832	0	0	0	0	27.06813	5.00677	7.83154
1.15625	30	46.35457	21.103	155.12	19.58	0	0	0	0	24.70265	4.63546	7.36102
1.166666667	30	44.35819	19.02	146.286	18.367	0	0	0	0	23.38772	4.43582	6.905
1.177083333	30	42.57931	17.213	137.703	17.213	0	0	0	0	22.19802	4.25793	6.47102
1.1875	30	40.00033	18.179	131.327	16.612	0	0	0	0	20.31607	4.00003	6.24504
1.197916667	30	40.38873	16.336	126.036	15.819	0	0	0	0	20.54218	4.03887	5.94703
1.208333333	30	40.77713	16.413	121.231	15.294	0	0	0	0	20.71611	4.07771	5.74955
1.21875	30	40.46641	16.295	117.792	14.899	0	0	0	0	20.7509	4.04664	5.60098
1.229166667	30	40.83539	16.59	115.483	14.675	0	0	0	0	20.66393	4.08354	5.51684
1.239583333	30	40.46641	16.095	113.574	14.408	0	0	0	0	20.61175	4.04664	5.41643
1.25	30	40.50525	16.607	112.322	14.325	0	0	0	0	20.54218	4.05053	5.38549
1.260416667	30	40.52467	17.139	112.12	14.362	0	0	0	0	20.43782	4.05247	5.39929
1.270833333	30	40.31105	15.527	110.946	14.053	0	0	0	0	20.40303	4.03111	5.28293
1.28125	30	40.11685	15.322	109.072	13.822	0	0	0	0	20.15953	4.01169	5.19609
1.291666667	30	40.04693	15.969	108.282	13.806	0	0	0	0	20.02734	4.00469	5.19011
1.302083333	30	40.34212	16.401	108.459	13.873	0	0	0	0	19.99951	4.03421	5.21553
1.3125	30	40.58293	15.204	107.796	13.667	0	0	0	0	20.10039	4.05829	5.13786
1.322916667	30	40.89365	15.312	106.777	13.566	0	0	0	0	20.40303	4.08937	5.09981
1.333333333	30	41.16553	15.26	106.143	13.489	0	0	0	0	20.82047	4.11655	5.07113
1.34375	30	41.86465	14.844	105.33	13.353	0	0	0	0	21.16834	4.18647	5.01981
1.354166667	30	42.42395	16.531	105.985	13.613	0	0	0	0	21.6136	4.2424	5.11763
1.364583333	30	43.94649	16.082	106.97	13.673	0	0	0	0	22.1354	4.39465	5.14004
1.375	30	48.77431	15.936	107.218	13.684	0	0	0	0	24.68178	4.87743	5.14429
1.385416667	30	59.88648	20.373	110.631	14.556	0	0	0	0	29.65625	5.98865	5.47218
1.395833333	30	71.46084	34.104	121.895	17.333	0	0	0	0	34.24807	7.14608	6.51624
1.40625	30	80.00567	40.213	138.359	19.841	0	0	0	0	37.93544	8.00057	7.45914
1.416666667	30	94.90087	47.039	153.964	22.334	0	0	0	0	43.39692	9.49009	8.39613
1.427083333	30	105.7761	57.989	169.552	25.282	0	0	0	0	46.61468	10.57761	9.50462
1.4375	30	115.2104	70.303	186.609	28.546	0	0	0	0	49.24802	11.52104	10.7315
1.447916667	30	120.011	84.776	204.221	32.111	0	0	0	0	49.99941	12.0011	12.07173
1.458333333	30	118.9701	93.644	223.267	35.212	0	0	0	0	49.24802	11.89701	13.23771
1.46875	30	112.1109	99.804	240.029	37.759	0	0	0	0	45.74154	11.21109	14.19519
1.479166667	30	102.4553	105.525	253.607	39.904	0	0	0	0	40.85751	10.24553	15.00135
1.489583333	30	94.81153	109.395	265.112	41.612	0	0	0	0	39.03469	9.48115	15.64357
1.5	30	88.37961	109.831	274.877	42.745	0	0	0	0	36.8501	8.83796	16.06966
1.510416667	30	81.2874	96.363	284.365	42.303	0	0	0	0	34.24807	8.12874	15.90342
1.520833333	30	75.7721	91.204	283.895	41.678	0	0	0	0	32.16088	7.57721	15.66831
1.53125	30	70.37332	87.717	281.521	41.026	0	0	0	0	30.77985	7.03733	15.42346
1.541666667	30	68.27595	85.221	278.503	40.414	0	0	0	0	29.79539	6.8276	15.19316
1.552083333	30	67.03307	82.967	275.462	39.826	0	0	0	0	29.23881	6.70331	14.97199
1.5625	30	66.76507	75.856	272.967	38.758	0	0	0	0	28.52221	6.67651	14.57071
1.572916667	30	67.07967	82.171	266.588	38.751	0	0	0	0	27.95867	6.70797	14.56805
1.583333333	30	68.08952	78.986	266.35	38.371	0	0	0	0	28.12564	6.80895	14.42508
1.59375	30	68.72261	75.525	264.508	37.782	0	0	0	0	27.55166	6.87226	14.20357
1.604166667	30	68.31479	70.878	261.619	36.944	0	0	0	0	27.4647	6.83148	13.88876
1.614583333	30	65.16874	68.388	257.161	36.172	0	0	0	0	26.45589	6.51687	13.59853
1.625	30	61.64516	67.193	252.816	35.557	0	0	0	0	26.1776	6.16452	13.36714
1.635416667	30	59.76219	64.178	249.278	34.828	0	0	0	0	26.28891	5.97622	13.09338
1.645833333	30	58.94655	63.867	245.083	34.328	0	0	0	0	26.78984	5.89466	12.90519
1.65625	30	59.38933	61.006	242.064	33.674	0	0	0	0	27.29076	5.93893	12.65955
1.666666667	30	60.21274	58.938	238.269	33.023	0	0	0	0	27.12379	6.02127	12.41466
1.677083333	30	62.42662	56.688	234.423	32.346	0	0	0	0	27.42295	6.24266	12.16004
1.6875	30	65.86786	53.634	230.37	31.556	0	0	0	0	28.33436	6.58679	11.86316
1.697916667	30	65.61928	51.406	225.698	30.789	0	0	0	0	28.2787	6.56193	11.57492
1.708333333	30	64.00353	49.195	221.064	30.029	0	0	0	0	27.7082	6.40035	11.28902
1.71875	30	59.54469	47.658	216.47	29.348	0	0	0	0	26.68548	5.95447	11.03293
1.729166667	30	58.34064	46.49	212.295	28.754	0	0	0	0	26.57068	5.83406	10.80974
1.739583333	30	57.33857	48.046	208.894	28.549	0	0	0	0	26.62286	5.73386	10.73267
1.75	30	58.6902	57.039	208.01	29.45	0	0	0	0	27.4647	5.86902	11.07139
1.760416667	30	60.46908	55.701	212.338	29.782	0	0	0	0	28.33436	6.04691	11.19628
1.770833333	30	63.25004	58.01	214.321	30.259	0	0	0	0	29.26664	6.325	11.37556
1.78125	30	62.37225	55.668	216.961	30.292	0	0	0	0	30.63027	6.23723	11.38801
1.791666667	30	62.21689	52.024	217.266	29.921	0	0	0	0	30.58853	6.22169	11.24853
1.802083333	30	62.01492	45.017	214.888	28.878	0	0	0	0	28.16043	6.20149	10.8565
1.8125	30	66.41162	46.165	209.498	28.407	0	0	0	0	29.79539	6.64116	10.67932
1.822916667	30	67.18843	55.569	207.466	29.226	0	0	0	0	29.82322	6.71884	10.98726
1.833333333	30	68.47015	60.529	211.49	30.224	0	0	0	0	30.30328	6.84702	11.36252
1.84375	30	71.88808	61.743	216.767	30.946	0	0	0	0	32.13305	7.18881	11.63368
1.854166667	30	75.64392	68.389	220.745	32.126	0	0	0	0	33.77149	7.56439	12.07744
1.864583333	30	77.44222	59.486	227.498	31.887	0	0	0	0	34.30373	7.74422	11.98763
1.875	30	80.08335	52.76	226.713	31.053	0	0	0	0	35.63953	8.00834	11.67391
1.885416667	30	82.60408	57.213	222.75	31.107	0	0	0	0	36.06393	8.26041	11.69436
1.895833333	30	83.83531	73.914	222.492	32.934	0	0	0	0	35.93174	8.38353	12.3812
1.90625	30	84.21983	69.168	232.016	33.465	0	0	0	0	35.45168	8.42198	12.58079
1.916666667	30	83.377	69.099	235.353	33.828	0	0	0	0	35.69519	8.3377	12.71729
1.927083333	30	81.99584	71.195	237.545	34.304	0	0	0	0	35.62561	8.19958	12.89639
1.9375	30	80.14161	62.901	240.696	33.733	0	0	0	0	35.37863	8.01416	12.68158
1.947916667	30	77.75294	80.108	237.037	35.238	0	0	0	0	34.9438	7.7753	13.24748
1.958333333	30	75.6245	78.102	244.79	35.877	0	0	0	0	34.14371	7.56245	13.48756
1.96875	30	71.87255	76.103	248.744	36.094	0	0	0	0	32.70355	7.18726	13.56921
1.979166667	30	69.45669	74.18	250.464	36.072	0	0	0	0	31.46515	6.94567	13.56075
1.989583333	30	67.49915	71.575	250.815	35.821	0	0	0	0	30.68245	6.74992	13.46658
2	30	63.63455	63.658	250.048	34.856	0	0	0	0	30.24762	6.36346	13.10383
2.010416667	30	61.67313	62.386	245.092	34.164	0	0	0	0	30.21283	6.16731	12.84368
2.020833333	30	61.71973	52.899	229.84	31.415	0	0	0	0	31.04771	6.17197	11.8103
2.03125	30	62.16018	52.252	230.443	31.41	0	0	0	0	31.67387	6.21602	11.80846
2.041666667	30	64.57526	50.484	226.872	30.817	0	0	0	0	33.15925	6.45753	11.58545
2.052083333	30	67.84871	48.16	224.191	30.261	0	0	0	0	35.11773	6.78487	11.37639
2.0625	30	72.14054	46.299	221.091	29.71	0	0	0	0	37.86587	7.21405	11.16917
2.072916667	30	72.47069	43.994	217.463	29.051	0	0	0	0	37.86587	7.24707	10.92135
2.083333333	30	69.7643	43.274	223.73	29.667	0	0	0	0	36.8501	6.97643	11.15305
2.09375	30	67.49915	41.902	215.441	28.594	0	0	0	0	36.47441	6.74992	10.74951
2.104166667	30	62.83833	39.874	208.064	27.549	0	0	0	0	34.38721	6.28383	10.35665
2.114583333	30	62.24019	35.792	205.128	26.769	0	0	0	0	34.67942	6.22402	10.0635
2.125	30	53.74197	32.732	201.669	26.044	0	0	0	0	32.06695	5.3742	9.79117
2.135416667	30	54.44886	29.916	194.545	24.94	0	0	0	0	29.89975	5.44489	9.37598
2.145833333	30	50.06769	27.359	185.932	23.699	0	0	0	0	27.06813	5.00677	8.9094
2.15625	30	46.35457	24.894	177.134	22.448	0	0	0	0	24.70265	4.63546	8.43895
2.166666667	30	44.35819	24.547	166.528	21.231	0	0	0	0	23.38772	4.43582	7.98143
2.177083333	30	42.57931	22.366	157.921	20.032	0	0	0	0	22.19802	4.25793	7.53079
2.1875	30	40.00033	21.945	151.216	19.24	0	0	0	0	20.31607	4.00003	7.23312
2.197916667	30	40.38873	22.652	142.754	18.378	0	0	0	0	20.54218	4.03887	6.90917
2.208333333	30	40.77713	20.837	138.863	17.744	0	0	0	0	20.71611	4.07771	6.67083
2.21875	30	40.46641	21.873	136.2	17.564	0	0	0	0	20.7509	4.04664	6.60289
2.229166667	30	40.83539	21.762	132.325	17.121	0	0	0	0	20.66393	4.08354	6.43639
2.239583333	30	40.46641	21.632	131.628	17.029	0	0	0	0	20.61175	4.04664	6.40184
2.25	30	40.50525	20.064	133.141	17.023	0	0	0	0	20.54218	4.05053	6.39955
2.260416667	30	40.52467	20.063	132.876	16.993	0	0	0	0	20.43782	4.05247	6.38842
2.270833333	30	40.31105	18.792	130.547	16.593	0	0	0	0	20.40303	4.03111	6.23805
2.28125	30	40.11685	18.741	127.865	16.29	0	0	0	0	20.15953	4.01169	6.12391
2.291666667	30	40.04693	17.993	124.63	15.847	0	0	0	0	20.02734	4.00469	5.95752
2.302083333	30	40.34212	17.836	122.194	15.559	0	0	0	0	19.99951	4.03421	5.84921
2.3125	30	40.58293	17.901	119.353	15.25	0	0	0	0	20.10039	4.05829	5.73323
2.322916667	30	40.89365	18.217	117.066	15.031	0	0	0	0	20.40303	4.08937	5.6509
2.333333333	30	41.16553	18.085	116.431	14.946	0	0	0	0	20.82047	4.11655	5.61887
2.34375	30	41.86465	17.936	117.147	15.009	0	0	0	0	21.16834	4.18647	5.64256
2.354166667	30	42.42395	18.882	116.461	15.038	0	0	0	0	21.6136	4.2424	5.65342
2.364583333	30	43.94649	19.444	115.546	14.999	0	0	0	0	22.1354	4.39465	5.63868
2.375	30	48.77431	23.457	113.4	15.206	0	0	0	0	24.68178	4.87743	5.71665
2.385416667	30	59.88648	23.953	115.809	15.529	0	0	0	0	29.65625	5.98865	5.83801
2.395833333	30	71.46084	30.862	116.464	16.37	0	0	0	0	34.24807	7.14608	6.15398
2.40625	30	80.00567	37.611	119.367	17.442	0	0	0	0	37.93544	8.00057	6.55714
2.416666667	30	94.90087	41.553	135.841	19.71	0	0	0	0	43.39692	9.49009	7.40992
2.427083333	30	105.7761	51.378	152.939	22.702	0	0	0	0	46.61468	10.57761	8.53455
2.4375	30	115.2104	59.827	165.562	25.043	0	0	0	0	49.24802	11.52104	9.41474
2.447916667	30	120.011	70.934	179.123	27.784	0	0	0	0	49.99941	12.0011	10.44515
2.458333333	30	118.9701	79.066	197.282	30.705	0	0	0	0	49.24802	11.89701	11.54335
2.46875	30	112.1109	86.766	216.416	33.687	0	0	0	0	45.74154	11.21109	12.66425
2.479166667	30	102.4553	92.678	233.97	36.294	0	0	0	0	40.85751	10.24553	13.64444
2.489583333	30	94.81153	87.816	258.525	38.482	0	0	0	0	39.03469	9.48115	14.46703
2.5	30	88.37961	87.877	273.937	40.202	0	0	0	0	36.8501	8.83796	15.11338
2.510416667	30	81.2874	88.664	276.448	40.568	0	0	0	0	34.24807	8.12874	15.25113
2.520833333	30	75.7721	85.233	278.994	40.47	0	0	0	0	32.16088	7.57721	15.21417
2.53125	30	70.37332	84.593	277.82	40.268	0	0	0	0	30.77985	7.03733	15.13838
2.541666667	30	68.27595	74.785	283.068	39.761	0	0	0	0	29.79539	6.8276	14.94789
2.552083333	30	67.03307	86.217	270.4	39.624	0	0	0	0	29.23881	6.70331	14.89628
2.5625	30	66.76507	81.765	263.773	38.393	0	0	0	0	28.52221	6.67651	14.4335
2.572916667	30	67.07967	78.638	272.359	39	0	0	0	0	27.95867	6.70797	14.66154
2.583333333	30	68.08952	76.377	275.771	39.128	0	0	0	0	28.12564	6.80895	14.70962
2.59375	30	68.72261	67.64	280.213	38.65	0	0	0	0	27.55166	6.87226	14.53019
2.604166667	30	68.31479	61.559	280.401	37.996	0	0	0	0	27.4647	6.83148	14.28406
2.614583333	30	65.16874	76.206	252.254	36.495	0	0	0	0	26.45589	6.51687	13.72011
2.625	30	61.64516	66.56	244.38	34.549	0	0	0	0	26.1776	6.16452	12.98831
2.635416667	30	59.76219	64.302	256.031	35.593	0	0	0	0	26.28891	5.97622	13.38068
2.645833333	30	58.94655	66.782	251.767	35.394	0	0	0	0	26.78984	5.89466	13.30613
2.65625	30	59.38933	54.873	256.932	34.645	0	0	0	0	27.29076	5.93893	13.02444
2.666666667	30	60.21274	52.698	257.595	34.477	0	0	0	0	27.12379	6.02127	12.96128
2.677083333	30	62.42662	54.391	241.096	32.832	0	0	0	0	27.42295	6.24266	12.34282
2.6875	30	65.86786	51.534	229.032	31.174	0	0	0	0	28.33436	6.58679	11.71955
2.697916667	30	65.61928	51.376	223.134	30.501	0	0	0	0	28.2787	6.56193	11.46658
2.708333333	30	64.00353	49.002	219.893	29.877	0	0	0	0	27.7082	6.40035	11.23203
2.71875	30	59.54469	47.53	219.462	29.666	0	0	0	0	26.68548	5.95447	11.15256
2.729166667	30	58.34064	46.263	216.778	29.227	0	0	0	0	26.57068	5.83406	10.98752
2.739583333	30	57.33857	46.093	212.061	28.684	0	0	0	0	26.62286	5.73386	10.78338
2.75	30	58.6902	45.193	206.595	27.976	0	0	0	0	27.4647	5.86902	10.51744
2.760416667	30	60.46908	44.76	204.573	27.704	0	0	0	0	28.33436	6.04691	10.41492
2.770833333	30	63.25004	44.379	203.012	27.488	0	0	0	0	29.26664	6.325	10.3338
2.78125	30	62.37225	52.753	192.888	27.293	0	0	0	0	30.63027	6.23723	10.26068
2.791666667	30	62.21689	51.204	192.862	27.118	0	0	0	0	30.58853	6.22169	10.19489
2.802083333	30	62.01492	52.676	203.001	28.409	0	0	0	0	28.16043	6.20149	10.67992
2.8125	30	66.41162	55	207.353	29.15	0	0	0	0	29.79539	6.64116	10.95876
2.822916667	30	67.18843	48.263	218.184	29.605	0	0	0	0	29.82322	6.71884	11.12977
2.833333333	30	68.47015	53.015	218.421	30.16	0	0	0	0	30.30328	6.84702	11.3382
2.84375	30	71.88808	59.006	205.953	29.44	0	0	0	0	32.13305	7.18881	11.06763
2.854166667	30	75.64392	55.828	210.192	29.558	0	0	0	0	33.77149	7.56439	11.11195
2.864583333	30	77.44222	58.757	218.258	30.779	0	0	0	0	34.30373	7.74422	11.5712
2.875	30	80.08335	57.197	223.126	31.147	0	0	0	0	35.63953	8.00834	11.7094
2.885416667	30	82.60408	51.896	232.263	31.573	0	0	0	0	36.06393	8.26041	11.86962
2.895833333	30	83.83531	67.948	216.367	31.59	0	0	0	0	35.93174	8.38353	11.87613
2.90625	30	84.21983	61.492	215.122	30.735	0	0	0	0	35.45168	8.42198	11.55447
2.916666667	30	83.377	62.695	229.984	32.52	0	0	0	0	35.69519	8.3377	12.22553
2.927083333	30	81.99584	62.182	235.595	33.086	0	0	0	0	35.62561	8.19958	12.43846
2.9375	30	80.14161	50.88	248.174	33.228	0	0	0	0	35.37863	8.01416	12.4918
2.947916667	30	77.75294	70.384	228.05	33.159	0	0	0	0	34.9438	7.7753	12.4659
2.958333333	30	75.6245	61.074	222.19	31.474	0	0	0	0	34.14371	7.56245	11.83226
2.96875	30	71.87255	66.215	231.641	33.095	0	0	0	0	32.70355	7.18726	12.44177
2.979166667	30	69.45669	62.664	237.269	33.326	0	0	0	0	31.46515	6.94567	12.52853
2.989583333	30	67.49915	57.742	246.671	33.824	0	0	0	0	30.68245	6.74992	12.71568
3	30	63.63455	53.606	249.128	33.637	0	0	0	0	30.24762	6.36346	12.64553
3.010416667	30	61.67313	52.713	241.638	32.706	0	0	0	0	30.21283	6.16731	12.29538
3.020833333	30	61.71973	51.718	231.743	31.496	0	0	0	0	31.04771	6.17197	11.84049
3.03125	30	62.16018	59.919	216.138	30.673	0	0	0	0	31.67387	6.21602	11.5312
3.041666667	30	64.57526	55.851	215.491	30.149	0	0	0	0	33.15925	6.45753	11.33425
3.052083333	30	67.84871	60.593	219.829	31.158	0	0	0	0	35.11773	6.78487	11.71353
